"Country Name","Country Code","Indicator Name","Indicator Code","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Chile","CHL","Females as a share of public paid employees by occupation (Clerks)","BI.PWK.PUBS.CK.FE.ZS","","","","","","","","","","","","","","","","","",
"Chile","CHL","Females as a share of public paid employees by occupation (Elementary occupation)","BI.PWK.PUBS.EO.FE.ZS","","","","","","","","","","","","","","","","","",
"Chile","CHL","Females as a share of public paid employees by occupation (Professionals)","BI.PWK.PUBS.PN.FE.ZS","","","","","","","","","","","","","","","","","",
"Chile","CHL","Females as a share of public paid employees by occupation (Senior officials)","BI.PWK.PUBS.SN.FE.ZS","","","","","","","","","","","","","","","","","",
"Chile","CHL","Females as a share of public paid employees by occupation (Technicians)","BI.PWK.PUBS.TN.FE.ZS","","","","","","","","","","","","","","","","","",
"Chile","CHL","Females, as a share of private paid employee by wage quintile (Quintile 1)","BI.PWK.PRVS.FE.Q1.ZS","0.52433180809021","","","0.506925106048584","","","0.580341279506683","","","0.562052011489868","","0.608892858028412","","0.594330787658691","","","",
"Chile","CHL","Females, as a share of private paid employee by wage quintile (Quintile 2)","BI.PWK.PRVS.FE.Q2.ZS","0.380438536405563","","","0.359129399061203","","","0.381310820579529","","","0.369220346212387","","0.40663093328476","","0.443671345710754","","","",
"Chile","CHL","Females, as a share of private paid employee by wage quintile (Quintile 4)","BI.PWK.PRVS.FE.Q4.ZS","0.331076979637146","","","0.328322649002075","","","0.329001128673553","","","0.312381476163864","","0.315349459648132","","0.322847098112106","","","",
"Chile","CHL","Females, as a share of private paid employee by wage quintile (Quintile 5)","BI.PWK.PRVS.FE.Q5.ZS","0.297063499689102","","","0.310943633317947","","","0.30707249045372","","","0.320804625749588","","0.339992105960846","","0.340458303689957","","","",
"Chile","CHL","Females, as a share of public paid employee by wage quintile (Quintile 1)","BI.PWK.PUBS.FE.Q1.ZS","0.451527744531631","","","0.546424329280853","","","0.529942572116852","","","0.560698211193085","","0.670039296150208","","0.626350283622742","","","",
"Chile","CHL","Females, as a share of public paid employee by wage quintile (Quintile 2)","BI.PWK.PUBS.FE.Q2.ZS","0.491772532463074","","","0.549866855144501","","","0.53243613243103","","","0.494302183389664","","0.561719715595245","","0.594685912132263","","","",
"Chile","CHL","Females, as a share of public paid employee by wage quintile (Quintile 3)","BI.PWK.PUBS.FE.Q3.ZS","0.54054456949234","","","0.45603409409523","","","0.468333035707474","","","0.464384734630585","","0.482719838619232","","0.583545923233032","","","",
"Chile","CHL","Females, as a share of public paid employee by wage quintile (Quintile 4)","BI.PWK.PUBS.FE.Q4.ZS","0.4262655377388","","","0.471010059118271","","","0.501571595668793","","","0.452796399593353","","0.552585303783417","","0.593160629272461","","","",
"Chile","CHL","Females, as a share of public paid employee by wage quintile (Quintile 5)","BI.PWK.PUBS.FE.Q5.ZS","0.337139427661896","","","0.382093846797943","","","0.429630994796753","","","0.470758974552155","","0.416624635457993","","0.427695661783218","","","",
"Chile","CHL","Females, as a share of public paid employees","BI.PWK.PUBS.FE.ZS","0.449919402599335","","","0.4880351126194","","","0.494847357273102","","","0.489974975585938","","0.536700546741486","","0.564502656459808","","","",
"Chile","CHL","Individuals with no education as a share of private paid employees","BI.PWK.PRVS.NN.ZS","0.0149698238819838","","","0.0113739417865872","","","0.0113031649962068","","","0.0159548837691545","","0.0074608544819057","","0.00804638117551804","","","",
"Chile","CHL","Individuals with no education as a share of public paid employees","BI.PWK.PUBS.NN.ZS","0.00705680204555392","","","0.00376908364705741","","","0.00535554811358452","","","0.00878342241048813","","0.00511804223060608","","0.00393126765266061","","","",
"Chile","CHL","Individuals with primary education as a share of private paid employees","BI.PWK.PRVS.PR.ZS","0.266336590051651","","","0.242131382226944","","","0.230352640151978","","","0.201683402061462","","0.202169254422188","","0.182639271020889","","","",
"Chile","CHL","Individuals with primary education as a share of public paid employees","BI.PWK.PUBS.PR.ZS","0.09084352850914","","","0.0727578029036522","","","0.0717560574412346","","","0.0859091579914093","","0.0799833759665489","","0.0649656876921654","","","",
"Chile","CHL","Individuals with secondary education as a share of private paid employees","BI.PWK.PRVS.SG.ZS","0.502865850925446","","","0.507867336273193","","","0.51438957452774","","","0.51132720708847","","0.508492767810822","","0.493880480527878","","","",
"Chile","CHL","Individuals with secondary education as a share of public paid employees","BI.PWK.PUBS.SG.ZS","0.413886845111847","","","0.398893684148788","","","0.402836680412292","","","0.39326274394989","","0.389925837516785","","0.321170210838318","","","",
"Chile","CHL","Individuals with tertiary education as a share of private paid employees","BI.PWK.PRVS.TT.ZS","0.215827763080597","","","0.238627344369888","","","0.24395464360714","","","0.271034508943558","","0.281877130270004","","0.315433859825134","","","",
"Chile","CHL","Individuals with tertiary education as a share of public paid employees","BI.PWK.PUBS.TT.ZS","0.488212823867798","","","0.524579405784607","","","0.520051717758179","","","0.512044668197632","","0.52497273683548","","0.609932839870453","","","",
"Chile","CHL","Mean age of private paid employees","BI.PWK.AGES.PV.SM","36.7073287963867","","","37.1408576965332","","","37.9843254089355","","","38.7589797973633","","39.1858329772949","","39.9404945373535","","","",
"Chile","CHL","Mean age of public paid employees","BI.PWK.AGES.PB.SM","40.5055160522461","","","41.3472709655762","","","41.424617767334","","","41.6748199462891","","41.1126251220703","","41.7571449279785","","","",
"Chile","CHL","Median age of private paid employees","BI.PWK.AGES.PV.MD","36","","","36","","","37","","","38","","38","","39","","","",
"Chile","CHL","Median age of public paid employees","BI.PWK.AGES.PB.MD","40","","","41","","","41","","","41","","41","","41","","","",
"Chile","CHL","Number of employed individuals","BI.EMP.TOTL.NO","86383","","","92264","","","102091","","","90545","","79092","","88699","","","",
"Chile","CHL","Number of paid employees","BI.PWK.TOTL.NO","60074","","","64210","","","73551","","","66907","","60531","","68309","","","",
"Chile","CHL","Number of public paid employees","BI.PWK.PUBS.NO","9117","","","7642","","","7759","","","5742","","7141","","8255","","","",
"Chile","CHL","Pay compression ratio in private sector","BI.WAG.CPRS.PV.ZS","6.34920597076416","","","5.71428537368774","","","5.625","","","5.08571434020996","","5.41666650772095","","5.33333301544189","","","",
"Chile","CHL","Pay compression ratio in public sector","BI.WAG.CPRS.PB.ZS","6.38965606689453","","","5.71428632736206","","","6.48148155212402","","","6.20689678192139","","5.625","","5.07614183425903","","","",
"Chile","CHL","Proportion of total employees with tertiary education working in public sector","BI.EMP.TOTL.PB.TT.ZS","0.249536648392677","","","0.178458839654922","","","0.163315251469612","","","0.119907580316067","","0.153451159596443","","0.177451565861702","","","",
"Chile","CHL","Public sector employment as a share of formal employment","BI.EMP.FRML.PB.ZS","0.187970101833344","","","0.127437829971313","","","0.117515303194523","","","0.0909515619277954","","0.118197552859783","","0.13427247107029","","","",
"Chile","CHL","Public sector employment as a share of paid employment","BI.EMP.PWRK.PB.ZS","0.168501988053322","","","0.114175386726856","","","0.107440143823624","","","0.083520419895649","","0.110702626407146","","0.126941069960594","","","",
"Chile","CHL","Public sector employment as a share of paid employment by gender (Female)","BI.EMP.PWRK.PB.FE.ZS","0.195395722985268","","","0.143686592578888","","","0.131456106901169","","","0.10242722183466","","0.138201743364334","","0.16155181825161","","","",
"Chile","CHL","Public sector employment as a share of paid employment by gender (Male)","BI.EMP.PWRK.PB.MA.ZS","0.151452153921127","","","0.0954814553260803","","","0.0911309123039246","","","0.0709404647350311","","0.0899653881788254","","0.0993510559201241","","","",
"Chile","CHL","Public sector employment as a share of paid employment by location (Rural)","BI.EMP.PWRK.PB.RU.ZS","0.0737297758460045","","","0.0521189533174038","","","0.0508198104798794","","","0.0418958626687527","","0.0729734376072884","","0.0895111262798309","","","",
"Chile","CHL","Public sector employment as a share of paid employment by location (Urban)","BI.EMP.PWRK.PB.UR.ZS","0.180175706744194","","","0.121392346918583","","","0.114007785916328","","","0.0885814726352692","","0.115233965218067","","0.131099745631218","","","",
"Chile","CHL","Public sector employment as a share of total employment","BI.EMP.TOTL.PB.ZS","0.123955450952053","","","0.0848064124584198","","","0.0792802572250366","","","0.0637109503149986","","0.0826879665255547","","0.093963235616684","","","",
"Chile","CHL","Public sector employment as a share of total employment by gender (Female)","BI.EMP.TOTL.PB.FE.ZS","0.151114776730537","","","0.111132152378559","","","0.0994954332709312","","","0.0797051563858986","","0.106025956571102","","0.122560240328312","","","",
"Chile","CHL","Public sector employment as a share of total employment by gender (Male)","BI.EMP.TOTL.PB.MA.ZS","0.1080691665411","","","0.0691837295889854","","","0.0661202147603035","","","0.0534138977527618","","0.0658874064683914","","0.0721435323357582","","","",
"Chile","CHL","Public sector employment as a share of total employment by location (Rural)","BI.EMP.TOTL.PB.RU.ZS","0.0483083799481392","","","0.0334494225680828","","","0.0340757146477699","","","0.0296506620943546","","0.0504698753356934","","0.0594033151865005","","","",
"Chile","CHL","Public sector employment as a share of total employment by location (Urban)","BI.EMP.TOTL.PB.UR.ZS","0.134577721357346","","","0.0918476805090904","","","0.0851187035441399","","","0.0682173371315002","","0.0869074389338493","","0.0983016714453697","","","",
"Chile","CHL","Public sector wage premium (compared to all private employees)","BI.WAG.PREM.PB.GP","0.101625137031078","","","0.139668211340904","","","0.146484151482582","","","0.223644703626633","","0.13566891849041","","0.112205669283867","","","",
"Chile","CHL","Public sector wage premium (compared to formal wage employees)","BI.WAG.PREM.PB","0.0578148402273655","","","0.0986526235938072","","","0.109491661190987","","","0.187364250421524","","0.0987880080938339","","0.0852322205901146","","","",
"Chile","CHL","Public sector wage premium by education level: No education (compared to formal wage employees)","BI.WAG.PREM.PB.NN","-0.0329751372337341","","","-0.0450888909399509","","","0.109453484416008","","","","","-0.312672555446625","","0.547786891460419","","","",
"Chile","CHL","Public sector wage premium by education level: Primary education (compared to formal wage employees)","BI.WAG.PREM.PB.PR","-0.0303198117762804","","","-0.0413171015679836","","","-0.198421135544777","","","","","-0.176257237792015","","-0.0610554404556751","","","",
